,NAME,ARTIST,ALBUM,RELEASE_DATE,DURATION_MS,EXPLICIT,POPULARITY,DANCEABILITY,ENERGY,KEY,LOUDNESS,MODE,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,TYPE,ID,URI,TRACK_HREF,ANALYSIS_URL,TIME_SIGNATURE
222,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),1983-01-04,216933,False,85,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,4
223,Low (feat. T-Pain),Flo Rida,Mail on Sunday,2008-03-17,231400,False,82,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,audio_features,0CAfXk7DXMnon4gLudAp7J,spotify:track:0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,4
224,Kiss Me,Sixpence None The Richer,Sixpence None the Richer,1997-11-22,208680,False,82,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,4
225,Here With Me,d4vd,Petals to Thorns,2023-05-26,242484,False,84,0.575,0.45,4,-9.306,1,0.0259,0.531,6.59e-05,0.124,0.263,132.039,audio_features,5LrN7yUQAzvthd4QujgPFr,spotify:track:5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/tracks/5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/audio-analysis/5LrN7yUQAzvthd4QujgPFr,4
226,Cry,Cigarettes After Sex,Cry,2019-10-25,256799,False,83,0.408,0.398,7,-10.448,1,0.0277,0.758,0.654,0.112,0.165,142.834,audio_features,3p4hRhMcb6ch8OLtATMaLw,spotify:track:3p4hRhMcb6ch8OLtATMaLw,https://api.spotify.com/v1/tracks/3p4hRhMcb6ch8OLtATMaLw,https://api.spotify.com/v1/audio-analysis/3p4hRhMcb6ch8OLtATMaLw,4
227,Show Me How,Men I Trust,Show Me How,2018-02-28,215110,False,79,0.791,0.271,5,-11.959,1,0.0431,0.672,0.543,0.102,0.564,166.002,audio_features,75IQVo8hqI1iwVZyvkN2VT,spotify:track:75IQVo8hqI1iwVZyvkN2VT,https://api.spotify.com/v1/tracks/75IQVo8hqI1iwVZyvkN2VT,https://api.spotify.com/v1/audio-analysis/75IQVo8hqI1iwVZyvkN2VT,4
228,Real Love Baby,Father John Misty,Real Love Baby,2016-07-26,189293,False,78,0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,audio_features,0Z57YWES04xGh3AImDz6Qr,spotify:track:0Z57YWES04xGh3AImDz6Qr,https://api.spotify.com/v1/tracks/0Z57YWES04xGh3AImDz6Qr,https://api.spotify.com/v1/audio-analysis/0Z57YWES04xGh3AImDz6Qr,4
229,The Prophecy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,249807,False,80,0.421,0.525,10,-10.359,1,0.0472,0.825,2.67e-06,0.308,0.535,167.927,audio_features,18WFFUIsewmA8g31KAeo3e,spotify:track:18WFFUIsewmA8g31KAeo3e,https://api.spotify.com/v1/tracks/18WFFUIsewmA8g31KAeo3e,https://api.spotify.com/v1/audio-analysis/18WFFUIsewmA8g31KAeo3e,4
230,Believer,Imagine Dragons,Evolve,2017-06-23,204346,False,86,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,4
231,Adore You,Harry Styles,Fine Line,2019-12-13,207133,False,83,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,4
232,My Own Worst Enemy,Lit,A Place In The Sun,1999-02-22,169026,True,75,0.494,0.946,4,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408,audio_features,33iv3wnGMrrDugd7GBso1z,spotify:track:33iv3wnGMrrDugd7GBso1z,https://api.spotify.com/v1/tracks/33iv3wnGMrrDugd7GBso1z,https://api.spotify.com/v1/audio-analysis/33iv3wnGMrrDugd7GBso1z,4
233,Smack That,Akon,Konvicted,2006-01-01,212360,True,84,0.939,0.741,5,-5.171,0,0.0471,0.323,0.0,0.107,0.925,118.978,audio_features,2kQuhkFX7uSVepCD3h29g5,spotify:track:2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5,4
234,Me and My Kind,Cody Johnson,Cowboy Like Me,2014-01-14,156200,False,75,0.588,0.807,2,-3.426,1,0.0283,0.0835,0.0,0.109,0.674,110.014,audio_features,4rW9EUFaMSNVY8JhbqrB6z,spotify:track:4rW9EUFaMSNVY8JhbqrB6z,https://api.spotify.com/v1/tracks/4rW9EUFaMSNVY8JhbqrB6z,https://api.spotify.com/v1/audio-analysis/4rW9EUFaMSNVY8JhbqrB6z,4
235,Juna,Clairo,Charm,2024-07-12,195109,False,77,0.606,0.714,3,-6.244,1,0.0339,0.238,0.098,0.106,0.448,141.512,audio_features,2mWfVxEo4xZYDaz0v7hYrN,spotify:track:2mWfVxEo4xZYDaz0v7hYrN,https://api.spotify.com/v1/tracks/2mWfVxEo4xZYDaz0v7hYrN,https://api.spotify.com/v1/audio-analysis/2mWfVxEo4xZYDaz0v7hYrN,4
236,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,203801,False,80,0.596,0.563,0,-7.362,1,0.0269,0.137,0.0,0.302,0.481,97.073,audio_features,7uGYWMwRy24dm7RUDDhUlD,spotify:track:7uGYWMwRy24dm7RUDDhUlD,https://api.spotify.com/v1/tracks/7uGYWMwRy24dm7RUDDhUlD,https://api.spotify.com/v1/audio-analysis/7uGYWMwRy24dm7RUDDhUlD,4
237,Sunsetz,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,215150,False,82,0.41,0.48,9,-9.417,0,0.0294,0.0561,0.814,0.0972,0.129,75.303,audio_features,0SpkyS1Q4MD8GaVcP5YjT4,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/tracks/0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/audio-analysis/0SpkyS1Q4MD8GaVcP5YjT4,4
238,Sympathy is a knife,Charli xcx,BRAT,2024-06-07,151125,True,79,0.718,0.706,7,-5.596,0,0.0587,0.0539,0.0,0.41,0.58,131.943,audio_features,5c9tBmJKbTdn1vhzXHeAwW,spotify:track:5c9tBmJKbTdn1vhzXHeAwW,https://api.spotify.com/v1/tracks/5c9tBmJKbTdn1vhzXHeAwW,https://api.spotify.com/v1/audio-analysis/5c9tBmJKbTdn1vhzXHeAwW,4
239,Dirt Cheap,Cody Johnson,Leather,2023-11-03,239346,False,74,0.62,0.507,1,-5.891,1,0.0307,0.111,0.0,0.101,0.266,120.065,audio_features,48X5k2vce5rXckgDAnXMsa,spotify:track:48X5k2vce5rXckgDAnXMsa,https://api.spotify.com/v1/tracks/48X5k2vce5rXckgDAnXMsa,https://api.spotify.com/v1/audio-analysis/48X5k2vce5rXckgDAnXMsa,4
240,Misery Business,Paramore,Riot!,2007-06-11,211520,False,74,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,6SpLc7EXZIPpy0sVko0aoU,spotify:track:6SpLc7EXZIPpy0sVko0aoU,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,https://api.spotify.com/v1/audio-analysis/6SpLc7EXZIPpy0sVko0aoU,4
241,Better in the Dark,Jordana,Summer's Over,2021-10-13,155500,False,78,0.678,0.64,9,-7.486,1,0.0268,0.283,0.00067,0.682,0.701,90.058,audio_features,3SeDS5sSoWnwAZvVgkdKzf,spotify:track:3SeDS5sSoWnwAZvVgkdKzf,https://api.spotify.com/v1/tracks/3SeDS5sSoWnwAZvVgkdKzf,https://api.spotify.com/v1/audio-analysis/3SeDS5sSoWnwAZvVgkdKzf,4
242,Congratulations,Post Malone,Stoney (Deluxe),2016-12-09,220293,True,80,0.63,0.804,6,-4.183,1,0.0364,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,4
243,Standing Next to You,Jung Kook,GOLDEN,2023-11-03,206019,False,90,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,4
244,SORRY 4 THAT MUCH,Feid,SORRY 4 THAT MUCH,2024-06-07,207746,True,88,0.819,0.675,7,-4.281,1,0.0727,0.0318,0.0,0.289,0.602,92.99,audio_features,63pLfjK6FvcYJYMGwtHjd6,spotify:track:63pLfjK6FvcYJYMGwtHjd6,https://api.spotify.com/v1/tracks/63pLfjK6FvcYJYMGwtHjd6,https://api.spotify.com/v1/audio-analysis/63pLfjK6FvcYJYMGwtHjd6,4
245,...Ready For It?,Taylor Swift,reputation,2017-11-10,208186,False,81,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,audio_features,2yLa0QULdQr0qAIvVwN6B5,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,4
246,Mrs Magic,Strawberry Guy,Mrs Magic,2019-07-24,208500,False,79,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,audio_features,0TZejo18HlJ86OrWNsXKnw,spotify:track:0TZejo18HlJ86OrWNsXKnw,https://api.spotify.com/v1/tracks/0TZejo18HlJ86OrWNsXKnw,https://api.spotify.com/v1/audio-analysis/0TZejo18HlJ86OrWNsXKnw,4
247,Die For You,The Weeknd,Starboy,2016-11-24,260253,False,85,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,4
248,Lovefool,The Cardigans,First Band On The Moon (Remastered),1996-01-01,193953,False,81,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,audio_features,7aQjPecQdIuNd1sz3KCDhD,spotify:track:7aQjPecQdIuNd1sz3KCDhD,https://api.spotify.com/v1/tracks/7aQjPecQdIuNd1sz3KCDhD,https://api.spotify.com/v1/audio-analysis/7aQjPecQdIuNd1sz3KCDhD,4
249,Somebody That I Used To Know,Gotye,Making Mirrors,2011-01-01,244973,False,75,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,audio_features,4wCmqSrbyCgxEXROQE6vtV,spotify:track:4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,4
250,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd,Popular (Music from the HBO Original Series),2023-06-02,215466,True,85,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,audio_features,6WzRpISELf3YglGAh7TXcG,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,4
251,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,238857,True,79,0.527,0.27,0,-10.855,1,0.038,0.707,0.0,0.102,0.23,154.042,audio_features,62E2nR0od0M5HYxuYLaDz7,spotify:track:62E2nR0od0M5HYxuYLaDz7,https://api.spotify.com/v1/tracks/62E2nR0od0M5HYxuYLaDz7,https://api.spotify.com/v1/audio-analysis/62E2nR0od0M5HYxuYLaDz7,4
252,smoke & a light,Ole 60,three twenty four,2023-08-29,189048,False,75,0.663,0.496,7,-8.479,1,0.0393,0.0282,0.0,0.115,0.536,140.13,audio_features,1QvDl9tBq6PsMVE7Bf2ZOV,spotify:track:1QvDl9tBq6PsMVE7Bf2ZOV,https://api.spotify.com/v1/tracks/1QvDl9tBq6PsMVE7Bf2ZOV,https://api.spotify.com/v1/audio-analysis/1QvDl9tBq6PsMVE7Bf2ZOV,4
253,Rock Your Body,Justin Timberlake,Justified,2002-11-04,267266,False,79,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,4
254,West Coast,Lana Del Rey,Ultraviolence (Deluxe),2014-01-01,256760,False,83,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,audio_features,5Y6nVaayzitvsD5F7nr3DV,spotify:track:5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/tracks/5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/audio-analysis/5Y6nVaayzitvsD5F7nr3DV,4
255,Poker Face,Lady Gaga,The Fame,2008-01-01,237200,False,77,0.851,0.806,4,-4.618,1,0.0787,0.119,1.72e-06,0.121,0.774,119.001,audio_features,5R8dQOPq8haW94K7mgERlO,spotify:track:5R8dQOPq8haW94K7mgERlO,https://api.spotify.com/v1/tracks/5R8dQOPq8haW94K7mgERlO,https://api.spotify.com/v1/audio-analysis/5R8dQOPq8haW94K7mgERlO,4
256,Dandelions,Ruth B.,Safe Haven,2017-05-05,233720,False,85,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,3
257,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),2023-05-25,176579,False,84,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,4
258,Electric Love,BØRNS,Dopamine,2015-10-16,218106,False,79,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,4
259,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,2023-05-19,209156,False,84,0.485,0.348,6,-11.576,0,0.0257,0.678,0.167,0.118,0.145,99.898,audio_features,6GGtHZgBycCgGBUhZo81xe,spotify:track:6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe,4
260,Build Me Up Buttercup - Mono,The Foundations,Baby Now That I've Found You,1967-01-01,180133,False,79,0.64,0.664,0,-4.73,1,0.0289,0.196,0.0,0.31,0.879,134.002,audio_features,1tfZtA15BfJHQTUy3dqTKC,spotify:track:1tfZtA15BfJHQTUy3dqTKC,https://api.spotify.com/v1/tracks/1tfZtA15BfJHQTUy3dqTKC,https://api.spotify.com/v1/audio-analysis/1tfZtA15BfJHQTUy3dqTKC,4
261,What Makes You Beautiful,One Direction,Up All Night,2012-05-25,199986,False,84,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,4
262,Night Changes,One Direction,FOUR (Deluxe),2014-11-17,226600,False,87,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,4
263,Wanna Be Loved,The Red Clay Strays,Wanna Be Loved,2024-05-22,217307,False,75,0.621,0.469,8,-6.015,1,0.0296,0.603,3.29e-05,0.128,0.363,73.16,audio_features,4boa7Bv0VijpxoP1SHjjUb,spotify:track:4boa7Bv0VijpxoP1SHjjUb,https://api.spotify.com/v1/tracks/4boa7Bv0VijpxoP1SHjjUb,https://api.spotify.com/v1/audio-analysis/4boa7Bv0VijpxoP1SHjjUb,4
264,Love,Keyshia Cole,The Way It Is,2005-01-01,255333,False,80,0.688,0.518,5,-4.285,1,0.0283,0.0642,0.0,0.1,0.314,116.714,audio_features,0W4NhJhcqKCqEP2GIpDCDq,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,4
265,IDGAF (feat. Yeat),Drake,For All The Dogs,2023-10-06,260111,True,79,0.673,0.672,8,-8.577,1,0.224,0.0466,0.000284,0.193,0.14,136.902,audio_features,2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,4
266,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,2018-11-21,184153,False,82,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,audio_features,6IPwKM3fUUzlElbvKw2sKl,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,4
267,Wow.,Post Malone,Hollywood's Bleeding,2019-09-06,149546,True,79,0.829,0.538,11,-7.359,0,0.212,0.137,1.88e-06,0.103,0.389,99.952,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,4
268,Ni**as In Paris,JAY-Z,Watch The Throne,2011-08-08,219333,True,81,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,1auxYwYrFRqZP7t3s7w4um,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,4
269,"Double Life - From ""Despicable Me 4""",Pharrell Williams,"Double Life (From ""Despicable Me 4"")",2024-06-14,190782,False,80,0.851,0.652,8,-4.333,1,0.0367,0.0317,0.0,0.0936,0.696,119.944,audio_features,07oO1U722crtVcavi6frX6,spotify:track:07oO1U722crtVcavi6frX6,https://api.spotify.com/v1/tracks/07oO1U722crtVcavi6frX6,https://api.spotify.com/v1/audio-analysis/07oO1U722crtVcavi6frX6,4
270,Club classics,Charli xcx,BRAT,2024-06-07,153526,False,79,0.704,0.868,7,-6.022,1,0.191,0.125,4.4e-05,0.167,0.712,144.969,audio_features,0CySZwyRJ0vyUqtSjM9i2k,spotify:track:0CySZwyRJ0vyUqtSjM9i2k,https://api.spotify.com/v1/tracks/0CySZwyRJ0vyUqtSjM9i2k,https://api.spotify.com/v1/audio-analysis/0CySZwyRJ0vyUqtSjM9i2k,4
271,9 to 5,Dolly Parton,9 To 5 And Odd Jobs,1980,162466,False,79,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,audio_features,4w3tQBXhn5345eUXDGBWZG,spotify:track:4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG,4
272,bad idea right?,Olivia Rodrigo,GUTS,2023-09-08,184783,True,80,0.631,0.881,9,-3.545,1,0.0995,0.00177,4.5e-06,0.0639,0.808,129.981,audio_features,3IX0yuEVvDbnqUwMBB3ouC,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,4
273,Heather,Conan Gray,Kid Krow,2020-03-20,198040,False,84,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,3
274,Stressed Out,Twenty One Pilots,Blurryface,2015-05-15,202333,False,84,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,4
275,cardigan,Taylor Swift,folklore,2020-07-24,239560,False,84,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,4
276,K.,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,320030,False,82,0.454,0.401,3,-10.251,1,0.0264,0.14,0.837,0.136,0.319,93.703,audio_features,1FWsomP9StpCcXNWmJk8Cl,spotify:track:1FWsomP9StpCcXNWmJk8Cl,https://api.spotify.com/v1/tracks/1FWsomP9StpCcXNWmJk8Cl,https://api.spotify.com/v1/audio-analysis/1FWsomP9StpCcXNWmJk8Cl,4
277,Worst Way,Riley Green,Way Out Here,2024-04-12,220558,False,74,0.366,0.492,11,-7.9,1,0.0324,0.0899,0.000994,0.132,0.349,197.768,audio_features,1osfLqL6L2iQsirRf83ded,spotify:track:1osfLqL6L2iQsirRf83ded,https://api.spotify.com/v1/tracks/1osfLqL6L2iQsirRf83ded,https://api.spotify.com/v1/audio-analysis/1osfLqL6L2iQsirRf83ded,3
278,Super Bass,Nicki Minaj,Pink Friday (Complete Edition),2010-11-22,200013,True,79,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,audio_features,3hlksXnvbKogFdPbpO9vel,spotify:track:3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/tracks/3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/audio-analysis/3hlksXnvbKogFdPbpO9vel,4
279,How Did It End?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,238706,False,79,0.492,0.379,0,-8.859,1,0.0257,0.785,0.00093,0.108,0.273,83.993,audio_features,5Bedn0svl0ZD7RGmJkmKKw,spotify:track:5Bedn0svl0ZD7RGmJkmKKw,https://api.spotify.com/v1/tracks/5Bedn0svl0ZD7RGmJkmKKw,https://api.spotify.com/v1/audio-analysis/5Bedn0svl0ZD7RGmJkmKKw,3
280,The Kids Aren't Alright,The Offspring,Americana,1998-11-16,180160,False,82,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,4EchqUKQ3qAQuRNKmeIpnf,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,4
281,The Way I Are,Timbaland,Shock Value,2007-01-01,179120,False,82,0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,4
282,Talk talk,Charli xcx,BRAT,2024-06-07,161757,False,79,0.579,0.892,0,-5.636,0,0.282,0.0455,0.0,0.137,0.639,130.146,audio_features,62fqMvguJbsSs9HKhhRfuS,spotify:track:62fqMvguJbsSs9HKhhRfuS,https://api.spotify.com/v1/tracks/62fqMvguJbsSs9HKhhRfuS,https://api.spotify.com/v1/audio-analysis/62fqMvguJbsSs9HKhhRfuS,3
283,The Painter,Cody Johnson,Leather,2023-11-03,211413,False,75,0.512,0.709,2,-5.767,1,0.0327,0.0423,4.3e-06,0.107,0.261,97.971,audio_features,5DQU4Fmdx7Hs7pwtcZMSTK,spotify:track:5DQU4Fmdx7Hs7pwtcZMSTK,https://api.spotify.com/v1/tracks/5DQU4Fmdx7Hs7pwtcZMSTK,https://api.spotify.com/v1/audio-analysis/5DQU4Fmdx7Hs7pwtcZMSTK,4
